CD_MAKE_VEH,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL
NISSAN,XTRAIL,BLU,2023,1
NISSAN,XTRAIL,BLU,2024,17
NISSAN,XTRAIL,CRM,2024,1
NISSAN,XTRAIL,GLD,2023,1
NISSAN,XTRAIL,GLD,2024,6
NISSAN,XTRAIL,GRY,2023,1
NISSAN,XTRAIL,GRY,2024,62
NISSAN,XTRAIL,MRN,2024,1
NISSAN,XTRAIL,RED,2024,21
NISSAN,XTRAIL,SIL,2023,9
NISSAN,XTRAIL,SIL,2024,44
NISSAN,XTRAIL,WHI,2023,7
NISSAN,XTRAIL,WHI,2024,88
NISSAN,Z     ,BLU,2023,1
NISSAN,Z     ,GRY,2024,1
NISSAN,Z     ,WHI,2024,1
NISSAN,Z     ,YLW,2023,1
PEUG  ,2008  ,BLK,2023,3
PEUG  ,2008  ,BLU,2023,3
PEUG  ,2008  ,GRY,2023,1
PEUG  ,2008  ,GRY,2024,1
PEUG  ,2008  ,RED,2023,2
PEUG  ,2008  ,WHI,2023,1
PEUG  ,2008 A,SIL,2023,1
PEUG  ,2008 G,BLU,2023,1
PEUG  ,3008  ,BLU,2024,1
PEUG  ,3008  ,GRY,2024,2
PEUG  ,3008  ,RED,2023,1
PEUG  ,3008  ,RED,2024,2
PEUG  ,3008  ,WHI,2024,1
PEUG  ,3008 G,RED,2023,2
PEUG  ,3008 G,RED,2024,2
PEUG  ,308   ,BLK,2024,1
PEUG  ,308   ,BLU,2024,1
PEUG  ,308   ,GRN,2024,3
PEUG  ,308   ,RED,2024,1
PEUG  ,308   ,WHI,2023,1
PEUG  ,308 GT,GRN,2024,1
PEUG  ,308 GT,GRY,2023,1
PEUG  ,308 GT,WHI,2023,1
PEUG  ,5008  ,BLK,2023,1
PEUG  ,5008  ,BLU,2023,2
PEUG  ,5008  ,GRY,2023,2
PEUG  ,5008  ,WHI,2023,1
PEUG  ,5008 G,GRY,2023,1
PEUG  ,508   ,WHI,2023,2
PEUG  ,508 GT,GRY,2024,1
PEUG  ,508 GT,WHI,2023,1
PEUG  ,EPARTN,WHI,2023,3
PEUG  ,EXPERT,WHI,2024,6
PEUG  ,PARTNE,GRY,2024,2
PEUG  ,PARTNE,WHI,2023,1
PEUG  ,PARTNE,WHI,2024,4
PISTA ,PISTA ,RED,2023,2
POLARI,RANGER,GRN,2023,2
POLARI,XP1000,BLK,2024,1
POLARI,XP1000,GRY,2023,1
POLEST,2     ,BLK,2023,2
POLEST,2     ,BLK,2024,3
POLEST,2     ,BLU,2023,2
POLEST,2     ,BLU,2024,1
POLEST,2     ,SIL,2023,7
POLEST,2     ,WHI,2023,1
POLEST,3     ,BLU,2024,1
POLEST,3     ,SIL,2024,1
PORSCH,718 BO,GRN,2024,1
PORSCH,718 BO,GRY,2024,1
PORSCH,718 BO,PNK,2024,1
PORSCH,718 BO,RED,2024,1
PORSCH,718 BO,SIL,2024,1
PORSCH,718 CA,BLU,2024,1
PORSCH,718 CA,GRY,2024,3
PORSCH,718 CA,SIL,2024,2
PORSCH,718 CA,WHI,2024,2
PORSCH,718 SP,SIL,2024,1
PORSCH,911 CA,BLK,2024,1
PORSCH,911 CA,BLU,2024,2
PORSCH,911 CA,GRY,2024,4
PORSCH,911 CA,RED,2024,1
PORSCH,911 CA,SIL,2024,2
PORSCH,911 CA,WHI,2024,1
PORSCH,911 DA,GRN,2024,1
PORSCH,911 GT,BLK,2024,3
PORSCH,911 ST,BLK,2024,1
PORSCH,911 ST,BLU,2024,1
PORSCH,911 TA,BLK,2024,1
PORSCH,911 TA,GRY,2024,1
PORSCH,911 TA,WHI,2024,1
PORSCH,911CAR,RED,2024,1
PORSCH,CAYENN,BEI,2024,1
PORSCH,CAYENN,BLK,2024,20
PORSCH,CAYENN,BLU,2023,1
PORSCH,CAYENN,BLU,2024,5
PORSCH,CAYENN,GRY,2023,1
PORSCH,CAYENN,GRY,2024,11
PORSCH,CAYENN,RED,2024,2
PORSCH,CAYENN,WHI,2024,6
PORSCH,MACAN ,BLK,2024,16
PORSCH,MACAN ,BLU,2024,8
PORSCH,MACAN ,GRY,2024,22
PORSCH,MACAN ,MRN,2024,3
PORSCH,MACAN ,OGE,2024,6
PORSCH,MACAN ,RED,2024,1
PORSCH,MACAN ,SIL,2024,4
PORSCH,MACAN ,WHI,2024,18
PORSCH,PANAME,WHI,2024,1
PORSCH,SPYDER,PUR,2024,1
PORSCH,TAYCAN,BLK,2024,1
PORSCH,TAYCAN,GRN,2024,1
PORSCH,TAYCAN,GRY,2023,1
PRNOTH,RAPTOR,BLK,2023,1
R C M ,DUEMIL,RED,2024,1
R ENF ,BUL350,BLK,2023,1
R ENF ,BUL350,BLK,2024,2
R ENF ,CGT650,GRN,2023,1
R ENF ,CLA350,BEI,2024,1
R ENF ,CLA350,BRN,2024,1
R ENF ,CLA350,GRN,2024,1
R ENF ,CLA350,GRY,2024,1
R ENF ,CLASS ,FWN,2024,1
R ENF ,HIM450,BLK,2024,5
R ENF ,HIM450,BRN,2024,2
R ENF ,HIM450,WHI,2024,2
R ENF ,HIMALA,WHI,2024,1
R ENF ,HNT350,BLU,2024,1
R ENF ,INT650,BLK,2023,2
R ENF ,INT650,BLK,2024,2
R ENF ,INT650,GRN,2023,2
R ENF ,INT650,RED,2023,1
R ENF ,INT650,RED,2024,1
R ENF ,SCR411,GRY,2024,1
R ENF ,SGN650,GRN,2024,1
R ENF ,SGN650,GRY,2024,2
R ENF ,SGN650,WHI,2024,2
R ENF ,SM650 ,BLK,2023,1
R ENF ,SM650 ,RED,2023,1
R ENF ,SMT650,GRN,2024,1
R ENF ,SMT650,GRY,2024,1
R ENF ,SMT650,RED,2024,1
R ROV ,BLACK ,BLK,2024,1
R ROV ,RR SPO,BLK,2024,1
R ROV ,SPORT ,BLK,2024,1
R ROV ,SPORT ,WHI,2024,3
RAM   ,1500  ,BLK,2024,2
RAM   ,1500  ,BLU,2024,1
RAM   ,1500  ,SIL,2024,1
RAM   ,1500  ,WHI,2024,2
RAM   ,1500 B,GRY,2023,1
RAM   ,1500 B,GRY,2024,1
RAM   ,1500 B,SIL,2024,1
RAM   ,1500 B,WHI,2024,1
RAM   ,1500 L,BLK,2023,5
RAM   ,1500 L,BLK,2024,6
RAM   ,1500 L,BLU,2023,2
RAM   ,1500 L,BLU,2024,2
RAM   ,1500 L,GRY,2023,1
RAM   ,1500 L,GRY,2024,5
RAM   ,1500 L,RED,2024,1
RAM   ,1500 L,SIL,2024,2
RAM   ,1500 L,WHI,2023,1
RAM   ,1500 L,WHI,2024,7
RAM   ,1500 T,BLU,2024,2
RAM   ,1500 T,OGE,2024,3
RAM   ,1500 T,RED,2024,3
RAM   ,1500DS,BLK,2023,1
RAM   ,1500DT,WHI,2023,1
RAM   ,2500  ,BLU,2024,1
RAM   ,2500  ,SIL,2024,1
RAM   ,2500 L,BLK,2023,1
RAM   ,2500 L,GRY,2023,1
RAM   ,2500 L,SIL,2024,1
RAM   ,2500 L,WHI,2024,1
RAM   ,3500  ,GRY,2024,1
RAM   ,DT 150,GRY,2024,1
REN   ,ARKANA,BLK,2024,3
REN   ,ARKANA,BLU,2024,2
REN   ,ARKANA,GRY,2023,1
REN   ,ARKANA,GRY,2024,2
REN   ,ARKANA,RED,2023,1
REN   ,ARKANA,RED,2024,1
REN   ,ARKANA,WHI,2023,1
REN   ,ARKANA,WHI,2024,1
REN   ,CAPTUR,GRY,2024,1
REN   ,CAPTUR,WHI,2024,2
REN   ,CONQUE,WHI,2024,3
REN   ,KANGOO,GRY,2024,2
REN   ,KANGOO,WHI,2024,2
REN   ,KOLEOS,BLK,2023,1
REN   ,KOLEOS,BLK,2024,2
REN   ,KOLEOS,GRY,2023,1
REN   ,KOLEOS,GRY,2024,5
REN   ,KOLEOS,MRN,2024,5
REN   ,KOLEOS,RED,2024,3
REN   ,KOLEOS,SIL,2024,1
REN   ,KOLEOS,WHI,2024,8
REN   ,MASTER,GRY,2024,3
REN   ,MASTER,WHI,2023,2
REN   ,MASTER,WHI,2024,29
REN   ,MEGANE,BLU,2024,1
REN   ,MEGANE,RED,2024,2
REN   ,RM 19 ,WHI,2024,20
REN   ,RM 20 ,WHI,2024,13
REN   ,TRAFIC,BLK,2024,2
REN   ,TRAFIC,BLU,2024,1
REN   ,TRAFIC,GRY,2024,2
REN   ,TRAFIC,WHI,2023,5
REN   ,TRAFIC,WHI,2024,21
ROYAL ,GP125 ,RED,2024,1
ROYAL ,GT300 ,SIL,2023,1
ROYAL ,HIM450,WHI,2024,1
ROYAL ,TG300S,SIL,2023,1
SAKAI ,TS1603,YLW,2023,1
SAVIC ,C SERI,BLK,2024,1
SCANIA,G 420 ,WHI,2024,5
SCANIA,G 450 ,WHI,2024,2
SCANIA,G 460 ,WHI,2024,5
SCANIA,G 560 ,WHI,2024,2
SCANIA,G450 B,WHI,2024,1
SCANIA,K 320H,WHI,2024,11
SCANIA,K320C ,WHI,2024,3
SCANIA,K370C ,WHI,2024,1
SCANIA,P 320 ,WHI,2024,1
SCANIA,P 420 ,WHI,2024,1
SCANIA,P 460 ,WHI,2023,1
SCANIA,P 460 ,WHI,2024,2
SCANIA,R 560 ,WHI,2024,10
SCANIA,R 590 ,RED,2024,4
SCANIA,R 620 ,BLU,2024,1
SCANIA,R 770 ,WHI,2024,1
SCANIA,R660  ,WHI,2024,1
SCANIA,YS2G6X,WHI,2024,1
SEGWAY,AT5   ,OGE,2024,1
SEGWAY,SELTOS,BLU,2024,1
SHERCO,300 2T,BLU,2024,1
SHERCO,3002ST,BLU,2024,3
SHERCO,3004ST,BLU,2024,1
SHERCO,3004T ,BLU,2024,1
SHERCO,MY25 3,BLU,2024,1
SHERCO,S6    ,BLU,2024,1
SHERCO,SE300 ,BLU,2023,1
SINO  ,C7H   ,WHI,2024,1
SINO  ,C7H540,WHI,2024,1
SINO  ,T5G   ,WHI,2023,1
SINO  ,ZZ3256,WHI,2024,2
SKODA ,FABIA ,BLK,2024,1
SKODA ,FABIA ,BLU,2024,1
SKODA ,FABIA ,GRY,2024,4
SKODA ,FABIA ,WHI,2024,3
SKODA ,KAMIQ ,BLK,2023,1
SKODA ,KAMIQ ,BLK,2024,2
SKODA ,KAMIQ ,BLU,2024,8
SKODA ,KAMIQ ,GRY,2024,9
SKODA ,KAMIQ ,RED,2024,1
SKODA ,KAMIQ ,SIL,2024,2
SKODA ,KAMIQ ,WHI,2023,1
SKODA ,KAMIQ ,WHI,2024,12
SKODA ,KAODIA,SIL,2023,1
SKODA ,KAROOQ,BLK,2024,1
SKODA ,KAROQ ,BLK,2024,3
SKODA ,KAROQ ,GRY,2023,4
SKODA ,KAROQ ,GRY,2024,6
SKODA ,KAROQ ,RED,2023,1
SKODA ,KAROQ ,WHI,2023,1
SKODA ,KAROQ ,WHI,2024,2
SKODA ,KODIAQ,BLK,2024,5
SKODA ,KODIAQ,BLU,2024,1
SKODA ,KODIAQ,GRY,2024,10
SKODA ,KODIAQ,RED,2024,2
SKODA ,KODIAQ,SIL,2024,1
SKODA ,KODIAQ,WHI,2024,5
SKODA ,OCTAVI,BLK,2024,1
SKODA ,OCTAVI,BLU,2024,2
SKODA ,OCTAVI,GRY,2024,7
SKODA ,OCTAVI,RED,2024,1
SKODA ,OCTAVI,SIL,2024,1
SKODA ,OCTAVI,WHI,2024,1
SKODA ,SCALA ,BLU,2024,1
SKODA ,SCALA ,GRY,2024,1
SKODA ,SUPERB,GRY,2024,2
SKODA ,SUPERB,WHI,2023,1
SNORKE,SR626E,WHI,2024,2
SSANGY,KORAND,BLU,2023,1
SSANGY,KORAND,BLU,2024,2
SSANGY,KORAND,GRY,2023,1
SSANGY,KORAND,GRY,2024,4
SSANGY,KORAND,WHI,2024,1
SSANGY,MUSS0 ,RED,2024,1
SSANGY,MUSSO ,BLK,2023,3
SSANGY,MUSSO ,BLK,2024,7
SSANGY,MUSSO ,GRN,2023,1
SSANGY,MUSSO ,GRN,2024,10
SSANGY,MUSSO ,GRY,2023,3
SSANGY,MUSSO ,GRY,2024,6
SSANGY,MUSSO ,RED,2024,4
SSANGY,MUSSO ,WHI,2023,1
SSANGY,MUSSO ,WHI,2024,16
SSANGY,RETXTO,BLK,2023,1
SSANGY,REXTON,BLK,2023,6
SSANGY,REXTON,BLK,2024,4
SSANGY,REXTON,BLU,2023,2
SSANGY,REXTON,BLU,2024,1
SSANGY,REXTON,GRY,2023,5
SSANGY,REXTON,GRY,2024,5
SSANGY,REXTON,WHI,2023,2
SSANGY,REXTON,WHI,2024,12
SUBARU,BRZ   ,BLK,2024,1
SUBARU,BRZ   ,BLU,2024,7
SUBARU,BRZ   ,GRY,2024,1
SUBARU,BRZ   ,SIL,2024,2
SUBARU,BRZ   ,WHI,2024,2
SUBARU,CROSST,BLK,2024,1
SUBARU,CROSST,BLU,2024,44
SUBARU,CROSST,GRY,2024,20
SUBARU,CROSST,OGE,2024,10
SUBARU,CROSST,RED,2024,6
SUBARU,CROSST,SIL,2024,20
SUBARU,CROSST,WHI,2024,37
SUBARU,CROSTR,RED,2024,1
SUBARU,FOREST,BLK,2024,6
SUBARU,FOREST,BLU,2024,30
SUBARU,FOREST,BRZ,2024,2
SUBARU,FOREST,GRN,2024,22
SUBARU,FOREST,GRY,2024,67
SUBARU,FOREST,RED,2024,2
SUBARU,FOREST,SIL,2024,46
SUBARU,FOREST,WHI,2024,148
SUBARU,IMPREZ,BLK,2024,1
SUBARU,IMPREZ,BLU,2024,4
SUBARU,IMPREZ,GRY,2024,2
SUBARU,IMPREZ,RED,2024,2
SUBARU,IMPREZ,SIL,2024,4
SUBARU,IMPREZ,WHI,2024,4
SUBARU,OUTBAC,BLK,2024,19
SUBARU,OUTBAC,BLU,2024,20
SUBARU,OUTBAC,BRZ,2024,8
SUBARU,OUTBAC,GLD,2024,11
SUBARU,OUTBAC,GRN,2024,17
SUBARU,OUTBAC,GRY,2024,48
SUBARU,OUTBAC,RED,2024,4
SUBARU,OUTBAC,SIL,2024,22
SUBARU,OUTBAC,WHI,2024,52
SUBARU,SOLTER,WHI,2024,4
SUBARU,WRX   ,BLK,2023,1
SUBARU,WRX   ,BLK,2024,7
SUBARU,WRX   ,BLU,2023,1
SUBARU,WRX   ,BLU,2024,12
SUBARU,WRX   ,GRY,2024,8
SUBARU,WRX   ,OGE,2023,1
SUBARU,WRX   ,RED,2024,1
SUBARU,WRX   ,SIL,2024,3
SUBARU,WRX   ,WHI,2024,7
SURRON,QL6000,BLK,2024,1
SURRON,ULTRA ,BLK,2024,1
SURRON,ULTRAB,BLK,2024,1
SUZUKI,DL65AU,BLK,2024,1
SUZUKI,DL800 ,BLU,2024,1
SUZUKI,DL800 ,YLW,2023,1
SUZUKI,DR200 ,WHI,2024,1
SUZUKI,DRZ 40,YLW,2023,1
SUZUKI,DRZ400,YLW,2023,1
SUZUKI,DRZ40E,YLW,2024,1
SUZUKI,DRZ40S,YLW,2023,1
SUZUKI,DS250 ,BLK,2023,1
SUZUKI,DS250 ,YLW,2024,2
SUZUKI,DS250R,YLW,2024,2
SUZUKI,GIXXER,BLK,2023,1
SUZUKI,GSX130,BLK,2024,1
SUZUKI,GSX130,BLU,2024,1
SUZUKI,GSX250,BLK,2023,4
SUZUKI,GSX250,BLK,2024,2
SUZUKI,GSX250,BLU,2024,2
SUZUKI,GSX800,BLU,2023,2
SUZUKI,GSX800,WHI,2024,1
SUZUKI,GSXR10,WHI,2024,1
SUZUKI,GSXR80,BLU,2024,1
SUZUKI,GSXS10,BLU,2023,3
SUZUKI,GSXS10,RED,2024,2
SUZUKI,GSXS12,BLK,2023,1
SUZUKI,IGNIS ,BLK,2024,3
SUZUKI,IGNIS ,CRM,2024,2
SUZUKI,IGNIS ,GRN,2024,1
SUZUKI,IGNIS ,GRY,2024,6
SUZUKI,IGNIS ,RED,2024,4
SUZUKI,IGNIS ,WHI,2024,7
SUZUKI,JIMNY ,BEI,2024,6
SUZUKI,JIMNY ,BLK,2024,15
SUZUKI,JIMNY ,BLU,2024,2
SUZUKI,JIMNY ,CRM,2024,9
SUZUKI,JIMNY ,GRN,2024,24
SUZUKI,JIMNY ,GRY,2024,16
SUZUKI,JIMNY ,RED,2024,4
SUZUKI,JIMNY ,TAN,2024,1
SUZUKI,JIMNY ,WHI,2024,31
SUZUKI,JIMNY ,YLW,2024,6
SUZUKI,S CROS,BLK,2024,1
SUZUKI,S CROS,BLU,2024,1
SUZUKI,S CROS,GRY,2023,1
SUZUKI,S CROS,RED,2024,1
SUZUKI,S CROS,WHI,2023,1
SUZUKI,SCROSS,GRY,2024,1
SUZUKI,SCROSS,SIL,2024,1
SUZUKI,SCROSS,WHI,2023,2
SUZUKI,SCROSS,WHI,2024,1
SUZUKI,SV 650,BLK,2024,1
SUZUKI,SWIFT ,BLK,2024,7
SUZUKI,SWIFT ,BLU,2024,22
SUZUKI,SWIFT ,GRY,2024,14
SUZUKI,SWIFT ,OGE,2024,5
SUZUKI,SWIFT ,RED,2023,2
SUZUKI,SWIFT ,RED,2024,20
SUZUKI,SWIFT ,SIL,2024,12
SUZUKI,SWIFT ,WHI,2023,3
SUZUKI,SWIFT ,WHI,2024,48
SUZUKI,UK110 ,WHI,2023,1
SUZUKI,UN125N,GRN,2024,1
SUZUKI,UZ SWI,WHI,2024,2
SUZUKI,VITARA,BLK,2023,1
SUZUKI,VITARA,BLK,2024,1
SUZUKI,VITARA,CRM,2024,2
SUZUKI,VITARA,GRY,2024,2
SUZUKI,VITARA,RED,2024,1
SUZUKI,VITARA,SIL,2023,2
SUZUKI,VITARA,SIL,2024,5
SUZUKI,VITARA,TUR,2024,2
SUZUKI,VITARA,WHI,2023,1
SUZUKI,VITARA,WHI,2024,9
SUZUKI,VITARA,YLW,2024,2
SYM   ,CLASSI,GRN,2023,1
SYM   ,MUSSO ,BLK,2024,1
T Y M ,T413HS,RED,2024,1
T Y M ,T503  ,RED,2024,1
TAKECH,TB225 ,GRY,2024,1
TAKECH,TL12V2,RED,2024,1
TAYLOR,B54404,WHI,2024,1
TEEBRO,LANDCR,BLK,2024,1
TESLA ,M3 LR ,BLK,2024,12
TESLA ,M3 LR ,BLU,2024,8
TESLA ,M3 LR ,GRY,2024,18
TESLA ,M3 LR ,RED,2024,10
TESLA ,M3 LR ,WHI,2023,1
TESLA ,M3 LR ,WHI,2024,29
TESLA ,M3 PRF,BLK,2024,5
TESLA ,M3 PRF,BLU,2024,3
TESLA ,M3 PRF,SIL,2024,2
TESLA ,M3 PRF,WHI,2024,1
TESLA ,M3 RWD,BLK,2024,18
TESLA ,M3 RWD,BLU,2024,14
TESLA ,M3 RWD,GRY,2024,27
TESLA ,M3 RWD,RED,2024,22
TESLA ,M3 RWD,SIL,2024,24
TESLA ,M3 RWD,WHI,2024,69
TESLA ,MY LR ,BLK,2024,14
TESLA ,MY LR ,BLU,2024,10
TESLA ,MY LR ,GRY,2024,17
TESLA ,MY LR ,SIL,2024,7
TESLA ,MY LR ,WHI,2024,15
TESLA ,MY PRF,BLK,2023,2
TESLA ,MY PRF,BLK,2024,1
TESLA ,MY PRF,GRY,2024,1
TESLA ,MY PRF,RED,2024,2
TESLA ,MY PRF,SIL,2024,4
TESLA ,MY RWD,BLK,2024,27
TESLA ,MY RWD,BLU,2023,5
TESLA ,MY RWD,BLU,2024,36
TESLA ,MY RWD,GRY,2024,52
TESLA ,MY RWD,RED,2024,4
TESLA ,MY RWD,SIL,2024,2
TESLA ,MY RWD,WHI,2024,138
TGB   ,BLADE ,RED,2023,1
TM    ,EN300F,WHI,2024,1
TORO  ,WORKMA,BLK,2024,1
TOYOTA,2024  ,SIL,2024,1
TOYOTA,300 GX,WHI,2024,1
TOYOTA,328FG ,OGE,2024,1
TOYOTA,86    ,WHI,2023,1
TOYOTA,8FBE18,OGE,2023,1
TOYOTA,A25AV7,BLU,2024,1
TOYOTA,BZ4X  ,BLU,2024,2
TOYOTA,BZ4X  ,GRY,2024,8
TOYOTA,BZ4X  ,RED,2024,1
TOYOTA,BZ4X  ,SIL,2024,3
TOYOTA,BZ4X  ,WHI,2024,11
TOYOTA,C HR  ,SIL,2024,1
TOYOTA,C HR K,RED,2024,1
TOYOTA,CAMRY ,BLK,2024,19
TOYOTA,CAMRY ,BLU,2023,1
TOYOTA,CAMRY ,BLU,2024,6
TOYOTA,CAMRY ,BRZ,2023,1
TOYOTA,CAMRY ,BRZ,2024,2
TOYOTA,CAMRY ,GRY,2024,15
TOYOTA,CAMRY ,RED,2024,2
TOYOTA,CAMRY ,SIL,2024,39
TOYOTA,CAMRY ,WHI,2024,96
TOYOTA,CAMRY ,YLW,2024,2
TOYOTA,CHR   ,BLK,2024,3
TOYOTA,CHR   ,GLD,2024,2
TOYOTA,CHR   ,GRN,2024,1
TOYOTA,CHR   ,GRY,2024,10
TOYOTA,CHR   ,OGE,2024,1
TOYOTA,CHR   ,RED,2024,7
TOYOTA,CHR   ,SIL,2024,8
TOYOTA,CHR   ,WHI,2024,19
TOYOTA,CHR   ,YLW,2024,1
TOYOTA,CHR GR,GLD,2024,1
TOYOTA,CHR GR,WHI,2024,1
TOYOTA,CHR GX,SIL,2024,2
TOYOTA,CHR HY,BLK,2024,1
TOYOTA,CHR HY,RED,2024,3
TOYOTA,CHR HY,SIL,2024,2
TOYOTA,CHR HY,WHI,2024,2
TOYOTA,CHR KO,BLK,2024,1
TOYOTA,CHR KO,GRN,2024,1
TOYOTA,CHR KO,GRY,2024,1
TOYOTA,CHR KO,SIL,2024,1
TOYOTA,CHR KO,WHI,2024,1
TOYOTA,CHRH  ,RED,2024,1
TOYOTA,COASTE,WHI,2024,1
TOYOTA,COASTR,WHI,2024,1
TOYOTA,COMM  ,WHI,2023,1
TOYOTA,COMMUT,WHI,2024,2
TOYOTA,COROLL,BLK,2024,18
TOYOTA,COROLL,BLU,2024,24
TOYOTA,COROLL,GRN,2024,9
TOYOTA,COROLL,GRY,2024,58
TOYOTA,COROLL,KHA,2024,19
TOYOTA,COROLL,OGE,2024,8
TOYOTA,COROLL,RED,2024,39
TOYOTA,COROLL,SIL,2024,61
TOYOTA,COROLL,WHI,2024,276
TOYOTA,COXH  ,KHA,2024,1
TOYOTA,CROWN ,GRY,2024,1
TOYOTA,CROWN ,SIL,2024,1
TOYOTA,FORTUN,BLK,2024,2
TOYOTA,FORTUN,BLU,2024,2
TOYOTA,FORTUN,GRY,2024,5
TOYOTA,FORTUN,RED,2024,1
TOYOTA,FORTUN,SIL,2023,1
TOYOTA,FORTUN,SIL,2024,4
TOYOTA,FORTUN,WHI,2024,27
TOYOTA,GR 86 ,RED,2024,1
TOYOTA,GR 86 ,WHI,2024,1
TOYOTA,GR86  ,BLU,2024,2
TOYOTA,GR86  ,GRY,2024,1
TOYOTA,GR86  ,RED,2023,1
TOYOTA,GR86  ,RED,2024,1
TOYOTA,GRANVI,BLK,2024,2
TOYOTA,GRANVI,SIL,2024,1
TOYOTA,GRANVI,WHI,2024,2
TOYOTA,GRS   ,BLK,2024,1
TOYOTA,HI LUX,WHI,2024,1
TOYOTA,HIACE ,WHI,2023,3
TOYOTA,HIACE ,WHI,2024,225
TOYOTA,HILUC ,WHI,2024,1
TOYOTA,HILUX ,BLK,2023,3
TOYOTA,HILUX ,BLK,2024,47
TOYOTA,HILUX ,BLU,2023,3
TOYOTA,HILUX ,BLU,2024,20
TOYOTA,HILUX ,BRN,2024,2
TOYOTA,HILUX ,BRZ,2024,20
TOYOTA,HILUX ,GRY,2023,5
TOYOTA,HILUX ,GRY,2024,84
TOYOTA,HILUX ,RED,2024,15
TOYOTA,HILUX ,SIL,2023,2
TOYOTA,HILUX ,SIL,2024,70
TOYOTA,HILUX ,WHI,2023,23
TOYOTA,HILUX ,WHI,2024,483
TOYOTA,HUACE ,WHI,2024,1
TOYOTA,KLUGER,BLK,2023,1
TOYOTA,KLUGER,BLK,2024,58
TOYOTA,KLUGER,BLU,2024,30
TOYOTA,KLUGER,GRY,2024,47
TOYOTA,KLUGER,RED,2023,1
TOYOTA,KLUGER,RED,2024,15
TOYOTA,KLUGER,SIL,2024,59
TOYOTA,KLUGER,TUR,2024,1
TOYOTA,KLUGER,WHI,2024,115
TOYOTA,KULGER,WHI,2024,1
TOYOTA,LAND C,BLK,2024,1
TOYOTA,LAND C,BLU,2024,2
TOYOTA,LAND C,GRY,2024,2
TOYOTA,LAND C,SIL,2024,1
TOYOTA,LAND C,WHI,2024,10
TOYOTA,LAND70,BEI,2024,1
TOYOTA,LAND76,BEI,2024,2
TOYOTA,LAND76,GRY,2024,1
TOYOTA,LAND79,GRY,2024,1
TOYOTA,LANDC ,CRM,2024,1
TOYOTA,LANDCR,BEI,2024,11
TOYOTA,LANDCR,BLK,2024,25
TOYOTA,LANDCR,BLU,2024,5
TOYOTA,LANDCR,BRZ,2024,3
TOYOTA,LANDCR,CRM,2024,1
TOYOTA,LANDCR,FWN,2024,1
TOYOTA,LANDCR,GRY,2024,57
TOYOTA,LANDCR,RED,2024,9
TOYOTA,LANDCR,SIL,2023,1
TOYOTA,LANDCR,SIL,2024,35
TOYOTA,LANDCR,WHI,2023,3
TOYOTA,LANDCR,WHI,2024,123
TOYOTA,LC 300,GRY,2024,1
TOYOTA,LC 79 ,WHI,2024,1
TOYOTA,LC 90 ,WHI,2024,1
TOYOTA,LC MIL,BEI,2024,3
TOYOTA,LC MIL,CRM,2024,2
TOYOTA,LC MIL,GRY,2024,5
TOYOTA,LC MIL,RED,2024,1
TOYOTA,LC MIL,SIL,2024,2
TOYOTA,LC MIL,WHI,2023,1
TOYOTA,LC MIL,WHI,2024,8
TOYOTA,LC300 ,BLK,2024,7
TOYOTA,LC300 ,BLU,2024,1
TOYOTA,LC300 ,BRZ,2024,2
TOYOTA,LC300 ,GRY,2024,12
TOYOTA,LC300 ,SIL,2024,6
TOYOTA,LC300 ,WHI,2024,19
TOYOTA,LC70  ,BEI,2024,1
TOYOTA,LC70  ,GRY,2024,3
TOYOTA,LC70  ,SIL,2024,1
TOYOTA,LC70  ,WHI,2023,1
TOYOTA,LC70  ,WHI,2024,4
TOYOTA,LC78  ,BEI,2023,1
TOYOTA,LC79  ,GRY,2024,1
TOYOTA,LC79  ,WHI,2024,1
TOYOTA,LC79 D,BEI,2024,1
TOYOTA,LC79 D,GRY,2024,2
TOYOTA,LC79 D,RED,2024,1
TOYOTA,LC79 D,WHI,2024,1
TOYOTA,LC79 G,SIL,2024,1
TOYOTA,MILITA,BEI,2024,1
TOYOTA,MILITA,SIL,2024,1
TOYOTA,MIRAI ,WHI,2024,1
TOYOTA,PRADO ,BLK,2023,1
TOYOTA,PRADO ,SIL,2023,1
TOYOTA,PRADO ,WHI,2024,1
TOYOTA,RAV   ,BLU,2024,4
TOYOTA,RAV   ,GRY,2024,1
TOYOTA,RAV   ,RED,2024,2
TOYOTA,RAV   ,SIL,2024,1
TOYOTA,RAV   ,WHI,2024,4
TOYOTA,RAV 4 ,BLK,2024,5
TOYOTA,RAV 4 ,BLU,2024,11
TOYOTA,RAV 4 ,GRY,2024,19
TOYOTA,RAV 4 ,RED,2024,3
TOYOTA,RAV 4 ,SIL,2024,9
TOYOTA,RAV 4 ,WHI,2024,54
TOYOTA,RAV4  ,BLK,2024,81
TOYOTA,RAV4  ,BLU,2024,139
TOYOTA,RAV4  ,GRN,2024,4
TOYOTA,RAV4  ,GRY,2024,208
TOYOTA,RAV4  ,KHA,2024,7
TOYOTA,RAV4  ,MRN,2024,1
TOYOTA,RAV4  ,RED,2024,70
TOYOTA,RAV4  ,SIL,2024,142
TOYOTA,RAV4  ,WHI,2024,546
TOYOTA,RAV4 C,BLK,2024,4
TOYOTA,RAV4 C,BLU,2024,3
TOYOTA,RAV4 C,GRY,2024,9
